conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
TO:304,AD 1300,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:305,AD 1350,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:306,AD 1390,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:307,AD 1400,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:308,AD 1450,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:309,AD 1500,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:310,AD 1517,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:311,AD 1549,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:312,AD 1550,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:313,AD 1556,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:314,AD 1574,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:315,AD 1600,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:316,AD 1650,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:317,AD 1700,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:318,AD 1750,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:319,AD 1800,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:320,AD 1801,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:321,AD 1830,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:322,AD 1850,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:323,AD 1880,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:324,AD 1881,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:325,AD 1900,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:326,AD 1912,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:327,AD 1914,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:328,AD 1918,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:329,AD 1922,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:330,AD 1939,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:331,AD 1945,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:332,AD 1950,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:333,AD 1951,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:334,AD 1952,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:335,AD 1956,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:336,AD 1960,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:337,AD 1962,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:338,AD 2000,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:339,AD 2015,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
TO:340,AD 2050,,TO_DATE_AUTHORITY_DOCUMENT.csv,Index,Eamena
